scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
gold-0,greedy,16,won,57916,22,0,111,90,21,4,0,0
gold-0,greedy,17,lost,8562,45,0,42,38,4,4,0,0
gold-0,greedy,18,lost,31588,38,0,84,67,17,4,0,0
gold-0,greedy,19,lost,4744,24,0,31,28,3,4,0,0
gold-0,greedy,20,lost,35109,27,0,91,57,34,5,0,0
gold-0,greedy,21,won,45571,39,0,94,71,23,4,0,0
gold-0,greedy,22,won,49657,22,0,103,74,29,4,0,0
gold-0,greedy,23,won,37137,45,0,87,60,27,4,0,0
gold-0,greedy,24,lost,10755,28,0,61,52,9,3,0,0
gold-0,builder,1,won,46524,41,0,93,68,25,4,0,0
gold-0,builder,2,lost,732,11,0,14,12,2,2,0,0
gold-0,builder,3,lost,23990,31,0,73,49,24,4,0,0
gold-0,builder,4,won,72211,32,0,97,63,34,5,0,0
gold-0,builder,5,won,56104,20,0,107,67,40,4,0,0
gold-0,builder,6,lost,10542,21,0,52,38,14,6,0,0
gold-0,builder,7,won,90498,19,0,112,72,40,4,0,0
gold-0,builder,8,won,51792,39,0,93,79,14,6,0,0
gold-0,builder,9,won,53009,28,0,100,76,24,4,0,0
gold-0,builder,10,won,144941,16,0,111,71,40,5,0,0
gold-0,builder,11,won,47067,27,0,103,81,22,3,0,0
gold-0,builder,12,lost,808,11,0,14,12,2,3,0,0
gold-0,builder,13,won,109756,25,0,102,62,40,5,0,0
gold-0,builder,14,won,65913,29,0,100,62,38,6,0,0
gold-0,builder,15,won,74481,32,0,99,81,18,5,0,0
gold-0,builder,16,won,53083,25,0,110,84,26,4,0,0
gold-0,builder,17,won,53067,30,0,102,72,30,4,0,0
gold-0,builder,18,won,38294,28,0,99,62,37,3,0,0
gold-0,builder,19,won,54006,38,0,95,66,29,4,0,0
gold-0,builder,20,won,47849,37,0,97,82,15,3,0,0
gold-0,builder,21,won,93317,21,0,109,78,31,3,0,0
gold-0,builder,22,lost,3896,20,0,35,27,8,3,2,0
gold-0,builder,23,won,51941,38,0,95,58,37,5,0,0
gold-0,builder,24,won,44797,30,0,100,76,24,4,0,0
ones-build,greedy,1,won,60987,16,0,115,60,55,5,0,0
ones-build,greedy,2,won,41461,36,0,108,59,49,4,0,0
ones-build,greedy,3,won,52615,21,0,117,58,59,5,0,0
ones-build,greedy,4,lost,53018,32,0,117,56,61,4,0,0
ones-build,greedy,5,won,42529,37,0,100,51,49,4,0,0
ones-build,greedy,6,lost,38171,38,0,102,46,56,3,0,0
ones-build,greedy,7,won,83681,27,0,110,66,44,4,0,0
ones-build,greedy,8,won,77882,17,0,119,70,49,5,0,0
ones-build,greedy,9,won,55608,22,0,107,65,42,5,0,0
ones-build,greedy,10,won,50795,33,0,109,52,57,4,0,0
ones-build,greedy,11,won,53249,35,0,104,60,44,5,0,0
ones-build,greedy,12,won,101835,23,0,114,66,48,5,0,0
ones-build,greedy,13,won,70035,20,0,114,56,58,4,0,0
ones-build,greedy,14,won,60455,27,0,106,52,54,7,0,0
ones-build,greedy,15,won,62721,29,0,112,46,66,5,0,0
ones-build,greedy,16,won,76370,31,0,110,78,32,5,0,0
ones-build,greedy,17,won,65126,32,0,112,66,46,7,0,0
ones-build,greedy,18,won,124225,29,0,111,66,45,6,0,0
ones-build,greedy,19,won,45620,22,0,108,60,48,4,0,0
ones-build,greedy,20,won,82035,25,0,108,65,43,6,0,0
ones-build,greedy,21,won,84380,26,0,108,66,42,5,0,0
ones-build,greedy,22,won,76450,33,0,101,66,35,3,0,0
ones-build,greedy,23,lost,14310,21,0,72,38,34,4,0,0
ones-build,greedy,24,won,71383,15,0,113,56,57,4,0,0
ones-build,builder,1,won,179523,15,0,118,51,67,5,0,0
ones-build,builder,2,lost,3996,15,0,26,16,10,3,0,0
ones-build,builder,3,won,55095,28,0,105,62,43,5,0,0
ones-build,builder,4,won,67856,25,0,116,64,52,4,0,0
ones-build,builder,5,won,60059,22,0,110,45,65,4,0,0
ones-build,builder,6,won,100739,19,0,108,48,60,5,0,0
ones-build,builder,7,won,46717,53,0,91,58,33,4,0,0
ones-build,builder,8,lost,30366,28,0,95,41,54,5,0,0
ones-build,builder,9,won,52204,35,0,102,54,48,3,0,0
ones-build,builder,10,won,64211,14,0,113,52,61,3,0,0
ones-build,builder,11,won,103999,19,0,115,56,59,5,0,0
ones-build,builder,12,won,41589,34,0,114,58,56,6,0,0
ones-build,builder,13,won,54086,29,0,109,48,61,4,0,0
ones-build,builder,14,won,52462,28,0,112,67,45,4,0,0
ones-build,builder,15,won,50583,17,0,116,47,69,3,0,0
ones-build,builder,16,won,47456,31,0,113,52,61,3,0,0
ones-build,builder,17,lost,34103,35,0,95,45,50,5,0,0
ones-build,builder,18,won,65981,36,0,106,60,46,7,0,0
ones-build,builder,19,won,42158,24,0,114,58,56,3,0,0
ones-build,builder,20,won,50598,30,0,110,53,57,6,0,0
ones-build,builder,21,won,40842,30,0,116,52,64,4,0,0
ones-build,builder,22,won,51263,35,0,110,68,42,4,0,0
ones-build,builder,23,won,58949,20,0,111,47,64,4,0,0
ones-build,builder,24,won,99555,14,0,116,47,69,6,0,0
blast-build,greedy,1,won,67567,24,0,125,79,46,3,0,0
blast-build,greedy,2,won,55194,13,0,127,74,53,3,0,0
blast-build,greedy,3,won,72990,18,0,127,79,48,4,0,0
blast-build,greedy,4,won,50194,36,0,114,65,49,4,0,0
blast-build,greedy,5,won,68166,21,0,124,73,51,5,0,0
blast-build,greedy,6,won,91061,13,0,127,80,47,6,0,0
blast-build,greedy,7,won,68218,27,0,125,59,66,6,0,0
blast-build,greedy,8,won,187265,14,0,129,68,61,6,0,0
blast-build,greedy,9,won,42880,19,0,124,60,64,4,0,0
blast-build,greedy,10,won,126440,14,0,128,76,52,4,0,0
blast-build,greedy,11,won,69614,20,0,122,66,56,3,0,0
blast-build,greedy,12,won,47901,29,0,110,59,51,3,0,0
blast-build,greedy,13,won,83089,18,0,119,73,46,4,0,0
blast-build,greedy,14,lost,15067,22,0,76,46,30,3,0,0
blast-build,greedy,15,lost,65172,46,0,112,59,53,7,0,0
blast-build,greedy,16,won,56165,27,0,132,73,59,4,0,0
blast-build,greedy,17,won,71911,25,0,120,66,54,5,0,0
blast-build,greedy,18,lost,32486,22,0,116,66,50,3,0,0
blast-build,greedy,19,won,66188,16,0,121,68,53,4,0,0
blast-build,greedy,20,won,63796,21,0,117,73,44,3,0,0
blast-build,greedy,21,won,43862,28,0,115,70,45,3,0,0
blast-build,greedy,22,won,44328,19,0,125,60,65,3,0,0
blast-build,greedy,23,won,101799,11,0,139,81,58,4,0,0
blast-build,greedy,24,won,38025,27,0,125,65,60,3,0,0
blast-build,builder,1,won,101965,11,0,128,70,58,3,0,0
blast-build,builder,2,lost,21553,20,0,98,53,45,2,0,0
